#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:18:06
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n2: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.2233        1.0000e+16    2.51355186e-25     
   5.2233        1.0608e+16    2.51336821e-25     
   5.2233        1.1253e+16    2.51317642e-25     
   5.2233        1.1938e+16    2.51297614e-25     
   5.2233        1.2664e+16    2.51276699e-25     
   5.2233        1.3434e+16    2.51254857e-25     
   5.2233        1.4251e+16    2.51232046e-25     
   5.2233        1.5118e+16    2.51208223e-25     
   5.2233        1.6037e+16    2.51183344e-25     
   5.2233        1.7013e+16    2.51157360e-25     
   5.2233        1.8047e+16    2.51130223e-25     
   5.2233        1.9145e+16    2.51101880e-25     
   5.2233        2.0309e+16    2.51072278e-25     
   5.2233        2.1544e+16    2.51041359e-25     
   5.2233        2.2855e+16    2.51009065e-25     
   5.2233        2.4245e+16    2.50975333e-25     
   5.2233        2.5719e+16    2.50940098e-25     
   5.2233        2.7283e+16    2.50903292e-25     
   5.2233        2.8943e+16    2.50864844e-25     
   5.2233        3.0703e+16    2.50824679e-25     
   5.2233        3.2570e+16    2.50782718e-25     
   5.2233        3.4551e+16    2.50738879e-25     
   5.2233        3.6652e+16    2.50693075e-25     
   5.2233        3.8882e+16    2.50645218e-25     
   5.2233        4.1246e+16    2.50595210e-25     
   5.2233        4.3755e+16    2.50542953e-25     
   5.2233        4.6416e+16    2.50488342e-25     
   5.2233        4.9239e+16    2.50431266e-25     
   5.2233        5.2233e+16    2.50371611e-25     
   5.2233        5.5410e+16    2.50309255e-25     
   5.2233        5.8780e+16    2.50244070e-25     
   5.2233        6.2355e+16    2.50175922e-25     
   5.2233        6.6147e+16    2.50104671e-25     
   5.2233        7.0170e+16    2.50030167e-25     
   5.2233        7.4438e+16    2.49952256e-25     
   5.2233        7.8965e+16    2.49870774e-25     
   5.2233        8.3768e+16    2.49785548e-25     
   5.2233        8.8862e+16    2.49696398e-25     
   5.2233        9.4267e+16    2.49603134e-25     
   5.2233        1.0000e+17    2.49505555e-25     
   5.2233        1.0608e+17    2.49403451e-25     
   5.2233        1.1253e+17    2.49296601e-25     
   5.2233        1.1938e+17    2.49184774e-25     
   5.2233        1.2664e+17    2.49067724e-25     
   5.2233        1.3434e+17    2.48945195e-25     
   5.2233        1.4251e+17    2.48816918e-25     
   5.2233        1.5118e+17    2.48682608e-25     
   5.2233        1.6037e+17    2.48541967e-25     
   5.2233        1.7013e+17    2.48394682e-25     
   5.2233        1.8047e+17    2.48240424e-25     
   5.2233        1.9145e+17    2.48078845e-25     
   5.2233        2.0309e+17    2.47909582e-25     
   5.2233        2.1544e+17    2.47732252e-25     
   5.2233        2.2855e+17    2.47546453e-25     
   5.2233        2.4245e+17    2.47351763e-25     
   5.2233        2.5719e+17    2.47147737e-25     
   5.2233        2.7283e+17    2.46933909e-25     
   5.2233        2.8943e+17    2.46709790e-25     
   5.2233        3.0703e+17    2.46474867e-25     
   5.2233        3.2570e+17    2.46228599e-25     
   5.2233        3.4551e+17    2.45970422e-25     
   5.2233        3.6652e+17    2.45699742e-25     
   5.2233        3.8882e+17    2.45415939e-25     
   5.2233        4.1246e+17    2.45118363e-25     
   5.2233        4.3755e+17    2.44806332e-25     
   5.2233        4.6416e+17    2.44479135e-25     
   5.2233        4.9239e+17    2.44136028e-25     
   5.2233        5.2233e+17    2.43776234e-25     
   5.2233        5.5410e+17    2.43398942e-25     
   5.2233        5.8780e+17    2.43003305e-25     
   5.2233        6.2355e+17    2.42588444e-25     
   5.2233        6.6147e+17    2.42153439e-25     
   5.2233        7.0170e+17    2.41697337e-25     
   5.2233        7.4438e+17    2.41219145e-25     
   5.2233        7.8965e+17    2.40717833e-25     
   5.2233        8.3768e+17    2.40192332e-25     
   5.2233        8.8862e+17    2.39641533e-25     
   5.2233        9.4267e+17    2.39064290e-25     
   5.2233        1.0000e+18    2.38459416e-25     
   5.2233        1.0608e+18    2.37825685e-25     
   5.2233        1.1253e+18    2.37161834e-25     
   5.2233        1.1938e+18    2.36466559e-25     
   5.2233        1.2664e+18    2.35738519e-25     
   5.2233        1.3434e+18    2.34976340e-25     
   5.2233        1.4251e+18    2.34178609e-25     
   5.2233        1.5118e+18    2.33343883e-25     
   5.2233        1.6037e+18    2.32470688e-25     
   5.2233        1.7013e+18    2.31557521e-25     
   5.2233        1.8047e+18    2.30602858e-25     
   5.2233        1.9145e+18    2.29605154e-25     
   5.2233        2.0309e+18    2.28562850e-25     
   5.2233        2.1544e+18    2.27474377e-25     
   5.2233        2.2855e+18    2.26338165e-25     
   5.2233        2.4245e+18    2.25152648e-25     
   5.2233        2.5719e+18    2.23916274e-25     
   5.2233        2.7283e+18    2.22627513e-25     
   5.2233        2.8943e+18    2.21284868e-25     
   5.2233        3.0703e+18    2.19886885e-25     
   5.2233        3.2570e+18    2.18432167e-25     
   5.2233        3.4551e+18    2.16919385e-25     
   5.2233        3.6652e+18    2.15347293e-25     
   5.2233        3.8882e+18    2.13714740e-25     
