#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:17:41
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   49.2388       8.8862e+17    5.09800995e-23     
   49.2388       9.4267e+17    5.08097091e-23     
   49.2388       1.0000e+18    5.06338074e-23     
   49.2388       1.0608e+18    5.04521681e-23     
   49.2388       1.1253e+18    5.02645579e-23     
   49.2388       1.1938e+18    5.00707361e-23     
   49.2388       1.2664e+18    4.98704554e-23     
   49.2388       1.3434e+18    4.96634616e-23     
   49.2388       1.4251e+18    4.94494942e-23     
   49.2388       1.5118e+18    4.92282863e-23     
   49.2388       1.6037e+18    4.89995652e-23     
   49.2388       1.7013e+18    4.87630528e-23     
   49.2388       1.8047e+18    4.85184660e-23     
   49.2388       1.9145e+18    4.82655170e-23     
   49.2388       2.0309e+18    4.80039144e-23     
   49.2388       2.1544e+18    4.77333636e-23     
   49.2388       2.2855e+18    4.74535680e-23     
   49.2388       2.4245e+18    4.71642297e-23     
   49.2388       2.5719e+18    4.68650510e-23     
   49.2388       2.7283e+18    4.65557355e-23     
   49.2388       2.8943e+18    4.62359899e-23     
   49.2388       3.0703e+18    4.59055257e-23     
   49.2388       3.2570e+18    4.55640611e-23     
   49.2388       3.4551e+18    4.52113234e-23     
   49.2388       3.6652e+18    4.48470511e-23     
   49.2388       3.8882e+18    4.44709968e-23     
   49.2388       4.1246e+18    4.40829298e-23     
   49.2388       4.3755e+18    4.36826392e-23     
   49.2388       4.6416e+18    4.32699373e-23     
   49.2388       4.9239e+18    4.28446624e-23     
   49.2388       5.2233e+18    4.24066830e-23     
   49.2388       5.5410e+18    4.19559005e-23     
   49.2388       5.8780e+18    4.14922532e-23     
   49.2388       6.2355e+18    4.10157199e-23     
   49.2388       6.6147e+18    4.05263231e-23     
   49.2388       7.0170e+18    4.00241322e-23     
   49.2388       7.4438e+18    3.95092670e-23     
   49.2388       7.8965e+18    3.89819002e-23     
   49.2388       8.3768e+18    3.84422600e-23     
   49.2388       8.8862e+18    3.78906322e-23     
   49.2388       9.4267e+18    3.73273618e-23     
   49.2388       1.0000e+19    3.67528540e-23     
   49.2388       1.0608e+19    3.61675748e-23     
   49.2388       1.1253e+19    3.55720508e-23     
   49.2388       1.1938e+19    3.49668683e-23     
   49.2388       1.2664e+19    3.43526720e-23     
   49.2388       1.3434e+19    3.37301624e-23     
   49.2388       1.4251e+19    3.31000931e-23     
   49.2388       1.5118e+19    3.24632670e-23     
   49.2388       1.6037e+19    3.18205318e-23     
   49.2388       1.7013e+19    3.11727750e-23     
   49.2388       1.8047e+19    3.05209184e-23     
   49.2388       1.9145e+19    2.98659117e-23     
   49.2388       2.0309e+19    2.92087263e-23     
   49.2388       2.1544e+19    2.85503478e-23     
   49.2388       2.2855e+19    2.78917692e-23     
   49.2388       2.4245e+19    2.72339833e-23     
   49.2388       2.5719e+19    2.65779758e-23     
   49.2388       2.7283e+19    2.59247173e-23     
   49.2388       2.8943e+19    2.52751571e-23     
   49.2388       3.0703e+19    2.46302156e-23     
   49.2388       3.2570e+19    2.39907786e-23     
   49.2388       3.4551e+19    2.33576910e-23     
   49.2388       3.6652e+19    2.27317516e-23     
   49.2388       3.8882e+19    2.21137085e-23     
   49.2388       4.1246e+19    2.15042552e-23     
   49.2388       4.3755e+19    2.09040270e-23     
   49.2388       4.6416e+19    2.03135987e-23     
   49.2388       4.9239e+19    1.97334828e-23     
   49.2388       5.2233e+19    1.91641285e-23     
   49.2388       5.5410e+19    1.86059211e-23     
   49.2388       5.8780e+19    1.80591826e-23     
   49.2388       6.2355e+19    1.75241726e-23     
   49.2388       6.6147e+19    1.70010899e-23     
   49.2388       7.0170e+19    1.64900747e-23     
   49.2388       7.4438e+19    1.59912111e-23     
   49.2388       7.8965e+19    1.55045301e-23     
   49.2388       8.3768e+19    1.50300132e-23     
   49.2388       8.8862e+19    1.45675959e-23     
   49.2388       9.4267e+19    1.41171716e-23     
   49.2388       1.0000e+20    1.36785957e-23     
   49.2388       1.0608e+20    1.32516899e-23     
   49.2388       1.1253e+20    1.28362461e-23     
   49.2388       1.1938e+20    1.24320308e-23     
   49.2388       1.2664e+20    1.20387892e-23     
   49.2388       1.3434e+20    1.16562496e-23     
   49.2388       1.4251e+20    1.12841266e-23     
   49.2388       1.5118e+20    1.09221255e-23     
   49.2388       1.6037e+20    1.05699457e-23     
   49.2388       1.7013e+20    1.02272838e-23     
   49.2388       1.8047e+20    9.89383710e-24     
   49.2388       1.9145e+20    9.56930598e-24     
   49.2388       2.0309e+20    9.25339681e-24     
   49.2388       2.1544e+20    8.94582399e-24     
   49.2388       2.2855e+20    8.64631204e-24     
   49.2388       2.4245e+20    8.35459719e-24     
   49.2388       2.5719e+20    8.07042875e-24     
   49.2388       2.7283e+20    7.79357019e-24     
   49.2388       2.8943e+20    7.52379991e-24     
   49.2388       3.0703e+20    7.26091171e-24     
   49.2388       3.2570e+20    7.00471503e-24     
   49.2388       3.4551e+20    6.75503488e-24     
   49.2388       3.6652e+20    6.51171160e-24     
   49.2388       3.8882e+20    6.27460033e-24     
   49.2388       4.1246e+20    6.04357036e-24     
   49.2388       4.3755e+20    5.81850423e-24     
   49.2388       4.6416e+20    5.59929675e-24     
   49.2388       4.9239e+20    5.38585389e-24     
   49.2388       5.2233e+20    5.17809153e-24     
   49.2388       5.5410e+20    4.97593421e-24     
   49.2388       5.8780e+20    4.77931382e-24     
   49.2388       6.2355e+20    4.58816825e-24     
   49.2388       6.6147e+20    4.40244012e-24     
   49.2388       7.0170e+20    4.22207546e-24     
   49.2388       7.4438e+20    4.04702255e-24     
   49.2388       7.8965e+20    3.87723072e-24     
   49.2388       8.3768e+20    3.71264934e-24     
   49.2388       8.8862e+20    3.55322683e-24     
   49.2388       9.4267e+20    3.39890985e-24     
   49.2388       1.0000e+21    3.24964255e-24     
   52.2335       1.0000e+16    5.69965698e-23     
   52.2335       1.0608e+16    5.69666860e-23     
   52.2335       1.1253e+16    5.69362247e-23     
   52.2335       1.1938e+16    5.69051736e-23     
   52.2335       1.2664e+16    5.68735201e-23     
   52.2335       1.3434e+16    5.68412514e-23     
   52.2335       1.4251e+16    5.68083541e-23     
   52.2335       1.5118e+16    5.67748148e-23     
   52.2335       1.6037e+16    5.67406196e-23     
   52.2335       1.7013e+16    5.67057544e-23     
   52.2335       1.8047e+16    5.66702045e-23     
   52.2335       1.9145e+16    5.66339551e-23     
   52.2335       2.0309e+16    5.65969909e-23     
   52.2335       2.1544e+16    5.65592963e-23     
   52.2335       2.2855e+16    5.65208552e-23     
   52.2335       2.4245e+16    5.64816511e-23     
   52.2335       2.5719e+16    5.64416671e-23     
   52.2335       2.7283e+16    5.64008859e-23     
   52.2335       2.8943e+16    5.63592896e-23     
   52.2335       3.0703e+16    5.63168601e-23     
   52.2335       3.2570e+16    5.62735785e-23     
   52.2335       3.4551e+16    5.62294255e-23     
   52.2335       3.6652e+16    5.61843813e-23     
   52.2335       3.8882e+16    5.61384254e-23     
   52.2335       4.1246e+16    5.60915369e-23     
   52.2335       4.3755e+16    5.60436942e-23     
   52.2335       4.6416e+16    5.59948749e-23     
   52.2335       4.9239e+16    5.59450560e-23     
   52.2335       5.2233e+16    5.58942137e-23     
   52.2335       5.5410e+16    5.58423236e-23     
   52.2335       5.8780e+16    5.57893602e-23     
   52.2335       6.2355e+16    5.57352971e-23     
   52.2335       6.6147e+16    5.56801071e-23     
   52.2335       7.0170e+16    5.56237618e-23     
   52.2335       7.4438e+16    5.55662317e-23     
   52.2335       7.8965e+16    5.55074861e-23     
   52.2335       8.3768e+16    5.54474931e-23     
   52.2335       8.8862e+16    5.53862193e-23     
   52.2335       9.4267e+16    5.53236301e-23     
   52.2335       1.0000e+17    5.52596890e-23     
   52.2335       1.0608e+17    5.51943582e-23     
   52.2335       1.1253e+17    5.51275980e-23     
   52.2335       1.1938e+17    5.50593670e-23     
   52.2335       1.2664e+17    5.49896220e-23     
   52.2335       1.3434e+17    5.49183175e-23     
   52.2335       1.4251e+17    5.48454062e-23     
   52.2335       1.5118e+17    5.47708385e-23     
   52.2335       1.6037e+17    5.46945626e-23     
   52.2335       1.7013e+17    5.46165243e-23     
   52.2335       1.8047e+17    5.45366666e-23     
   52.2335       1.9145e+17    5.44549303e-23     
   52.2335       2.0309e+17    5.43712529e-23     
   52.2335       2.1544e+17    5.42855693e-23     
   52.2335       2.2855e+17    5.41978110e-23     
   52.2335       2.4245e+17    5.41079064e-23     
   52.2335       2.5719e+17    5.40157802e-23     
   52.2335       2.7283e+17    5.39213533e-23     
   52.2335       2.8943e+17    5.38245428e-23     
   52.2335       3.0703e+17    5.37252613e-23     
   52.2335       3.2570e+17    5.36234171e-23     
   52.2335       3.4551e+17    5.35189137e-23     
   52.2335       3.6652e+17    5.34116493e-23     
   52.2335       3.8882e+17    5.33015171e-23     
   52.2335       4.1246e+17    5.31884046e-23     
   52.2335       4.3755e+17    5.30721933e-23     
   52.2335       4.6416e+17    5.29527588e-23     
   52.2335       4.9239e+17    5.28299700e-23     
   52.2335       5.2233e+17    5.27036896e-23     
   52.2335       5.5410e+17    5.25737731e-23     
   52.2335       5.8780e+17    5.24400693e-23     
   52.2335       6.2355e+17    5.23024197e-23     
   52.2335       6.6147e+17    5.21606585e-23     
   52.2335       7.0170e+17    5.20146126e-23     
   52.2335       7.4438e+17    5.18641012e-23     
   52.2335       7.8965e+17    5.17089363e-23     
   52.2335       8.3768e+17    5.15489220e-23     
   52.2335       8.8862e+17    5.13838552e-23     
   52.2335       9.4267e+17    5.12135248e-23     
   52.2335       1.0000e+18    5.10377128e-23     
   52.2335       1.0608e+18    5.08561934e-23     
   52.2335       1.1253e+18    5.06687336e-23     
   52.2335       1.1938e+18    5.04750934e-23     
   52.2335       1.2664e+18    5.02750257e-23     
   52.2335       1.3434e+18    5.00682765e-23     
   52.2335       1.4251e+18    4.98545854e-23     
   52.2335       1.5118e+18    4.96336855e-23     
   52.2335       1.6037e+18    4.94053041e-23     
   52.2335       1.7013e+18    4.91691628e-23     
   52.2335       1.8047e+18    4.89249780e-23     
   52.2335       1.9145e+18    4.86724615e-23     
   52.2335       2.0309e+18    4.84113211e-23     
   52.2335       2.1544e+18    4.81412613e-23     
   52.2335       2.2855e+18    4.78619841e-23     
   52.2335       2.4245e+18    4.75731903e-23     
   52.2335       2.5719e+18    4.72745804e-23     
   52.2335       2.7283e+18    4.69658558e-23     
   52.2335       2.8943e+18    4.66467209e-23     
   52.2335       3.0703e+18    4.63168841e-23     
   52.2335       3.2570e+18    4.59760603e-23     
   52.2335       3.4551e+18    4.56239728e-23     
   52.2335       3.6652e+18    4.52603558e-23     
   52.2335       3.8882e+18    4.48849567e-23     
   52.2335       4.1246e+18    4.44975392e-23     
   52.2335       4.3755e+18    4.40978861e-23     
   52.2335       4.6416e+18    4.36858025e-23     
   52.2335       4.9239e+18    4.32611194e-23     
   52.2335       5.2233e+18    4.28236963e-23     
   52.2335       5.5410e+18    4.23734259e-23     
   52.2335       5.8780e+18    4.19102365e-23     
   52.2335       6.2355e+18    4.14340964e-23     
   52.2335       6.6147e+18    4.09450169e-23     
   52.2335       7.0170e+18    4.04430559e-23     
   52.2335       7.4438e+18    3.99283207e-23     
   52.2335       7.8965e+18    3.94009717e-23     
   52.2335       8.3768e+18    3.88612239e-23     
   52.2335       8.8862e+18    3.83093500e-23     
   52.2335       9.4267e+18    3.77456818e-23     
   52.2335       1.0000e+19    3.71706114e-23     
   52.2335       1.0608e+19    3.65845917e-23     
   52.2335       1.1253e+19    3.59881369e-23     
   52.2335       1.1938e+19    3.53818213e-23     
   52.2335       1.2664e+19    3.47662782e-23     
   52.2335       1.3434e+19    3.41421977e-23     
